product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price,date,cy_date,year,month_name,date_yy_mmm
Prod288,Cus020,Mark011,2020-03-20,1,167,INR,-0.02,-3.34,170.34,2020-03-20,2020-03-01,2020,March,"20-Mar"
Prod054,Cus020,Mark011,2020-03-27,1,167,INR,0.33,55.11,111.89,2020-03-27,2020-03-01,2020,March,"20-Mar"
Prod288,Cus020,Mark011,2020-03-27,1,167,INR,0.29,48.43,118.57,2020-03-27,2020-03-01,2020,March,"20-Mar"
Prod288,Cus020,Mark011,2020-04-02,1,167,INR,0.09,15.03,151.97,2020-04-02,2020-04-01,2020,April,"20-Apr"
Prod294,Cus020,Mark011,2020-04-02,1,167,INR,-0.04,-6.68,173.68,2020-04-02,2020-04-01,2020,April,"20-Apr"
Prod294,Cus020,Mark011,2020-04-03,1,167,INR,-0.11,-18.37,185.37,2020-04-03,2020-04-01,2020,April,"20-Apr"
Prod288,Cus020,Mark011,2020-04-23,1,167,INR,-0.03,-5.01,172.01,2020-04-23,2020-04-01,2020,April,"20-Apr"
Prod294,Cus020,Mark011,2020-04-23,1,167,INR,0.09,15.03,151.97,2020-04-23,2020-04-01,2020,April,"20-Apr"
Prod281,Cus020,Mark011,2020-04-27,1,167,INR,-0.34,-56.78,223.78,2020-04-27,2020-04-01,2020,April,"20-Apr"
Prod288,Cus020,Mark011,2020-05-06,1,167,INR,0.02,3.34,163.66,2020-05-06,2020-05-01,2020,May,"20-May"
Prod281,Cus020,Mark011,2020-05-11,1,167,INR,-0.26,-43.42,210.42,2020-05-11,2020-05-01,2020,May,"20-May"
Prod294,Cus020,Mark011,2020-05-13,1,167,INR,-0.34,-56.78,223.78,2020-05-13,2020-05-01,2020,May,"20-May"
Prod288,Cus020,Mark011,2020-05-18,1,167,INR,0.17,28.39,138.61,2020-05-18,2020-05-01,2020,May,"20-May"
Prod054,Cus020,Mark011,2020-05-21,1,167,INR,-0.21,-35.07,202.07,2020-05-21,2020-05-01,2020,May,"20-May"
Prod281,Cus020,Mark011,2020-05-25,1,167,INR,0.12,20.04,146.96,2020-05-25,2020-05-01,2020,May,"20-May"
Prod294,Cus020,Mark011,2020-05-27,1,167,INR,0.02,3.34,163.66,2020-05-27,2020-05-01,2020,May,"20-May"
Prod288,Cus020,Mark011,2020-06-09,1,167,INR,0.38,63.46,103.54,2020-06-09,2020-06-01,2020,June,"20-Jun"
Prod281,Cus020,Mark011,2020-06-16,1,167,INR,-0.3,-50.1,217.1,2020-06-16,2020-06-01,2020,June,"20-Jun"
Prod288,Cus020,Mark011,2020-06-23,1,167,INR,-0.2,-33.4,200.4,2020-06-23,2020-06-01,2020,June,"20-Jun"
Prod278,Cus020,Mark011,2020-02-03,1,218,INR,-0.13,-28.34,246.34,2020-02-03,2020-02-01,2020,February,"20-Feb"
Prod278,Cus020,Mark011,2020-02-04,1,218,INR,0.33,71.94,146.06,2020-02-04,2020-02-01,2020,February,"20-Feb"
Prod278,Cus020,Mark011,2020-02-06,1,218,INR,0.18,39.24,178.76,2020-02-06,2020-02-01,2020,February,"20-Feb"
Prod278,Cus020,Mark011,2020-03-11,1,218,INR,-0.09,-19.62,237.62,2020-03-11,2020-03-01,2020,March,"20-Mar"
Prod278,Cus020,Mark011,2020-03-12,1,218,INR,-0.09,-19.62,237.62,2020-03-12,2020-03-01,2020,March,"20-Mar"
Prod278,Cus020,Mark011,2020-03-19,1,218,INR,-0.16,-34.88,252.88,2020-03-19,2020-03-01,2020,March,"20-Mar"
Prod278,Cus020,Mark011,2020-03-20,1,218,INR,0.39,85.02,132.98,2020-03-20,2020-03-01,2020,March,"20-Mar"
Prod278,Cus020,Mark011,2020-04-06,1,218,INR,0.27,58.86,159.14,2020-04-06,2020-04-01,2020,April,"20-Apr"
Prod278,Cus020,Mark011,2020-04-15,1,218,INR,0.11,23.98,194.02,2020-04-15,2020-04-01,2020,April,"20-Apr"
Prod278,Cus020,Mark011,2020-04-22,1,218,INR,-0.17,-37.06,255.06,2020-04-22,2020-04-01,2020,April,"20-Apr"
Prod278,Cus020,Mark011,2020-04-28,1,218,INR,-0.17,-37.06,255.06,2020-04-28,2020-04-01,2020,April,"20-Apr"
Prod278,Cus020,Mark011,2020-04-29,1,218,INR,0.33,71.94,146.06,2020-04-29,2020-04-01,2020,April,"20-Apr"
Prod278,Cus020,Mark011,2020-05-11,1,218,INR,0.01,2.18,215.82,2020-05-11,2020-05-01,2020,May,"20-May"
Prod278,Cus020,Mark011,2020-05-25,1,218,INR,0.13,28.34,189.66,2020-05-25,2020-05-01,2020,May,"20-May"
Prod278,Cus020,Mark011,2020-05-28,1,218,INR,0.36,78.48,139.52,2020-05-28,2020-05-01,2020,May,"20-May"
Prod294,Cus020,Mark011,2020-05-28,1,218,INR,0.23,50.14,167.86,2020-05-28,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-06-03,1,218,INR,0.16,34.88,183.12,2020-06-03,2020-06-01,2020,June,"20-Jun"
Prod278,Cus020,Mark011,2020-06-08,1,218,INR,0.29,63.22,154.78,2020-06-08,2020-06-01,2020,June,"20-Jun"
Prod280,Cus020,Mark011,2020-01-09,1,37,INR,-0.16,-5.92,42.92,2020-01-09,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-09,1,37,INR,-0.17,-6.29,43.29,2020-01-09,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-01-10,1,37,INR,-0.03,-1.11,38.11,2020-01-10,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-10,1,37,INR,-0.01,-0.37,37.37,2020-01-10,2020-01-01,2020,January,"20-Jan"
Prod295,Cus020,Mark011,2020-01-15,1,37,INR,-0.06,-2.22,39.22,2020-01-15,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-01-16,1,37,INR,-0.32,-11.84,48.84,2020-01-16,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-01-21,1,37,INR,-0.19,-7.03,44.03,2020-01-21,2020-01-01,2020,January,"20-Jan"
Prod295,Cus020,Mark011,2020-01-21,1,37,INR,-0.23,-8.51,45.51,2020-01-21,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-01-22,1,37,INR,0.03,1.11,35.89,2020-01-22,2020-01-01,2020,January,"20-Jan"
Prod295,Cus020,Mark011,2020-02-03,1,37,INR,-0.12,-4.44,41.44,2020-02-03,2020-02-01,2020,February,"20-Feb"
Prod280,Cus020,Mark011,2020-02-04,1,37,INR,-0.11,-4.07,41.07,2020-02-04,2020-02-01,2020,February,"20-Feb"
Prod280,Cus020,Mark011,2020-02-06,1,37,INR,0.3,11.1,25.9,2020-02-06,2020-02-01,2020,February,"20-Feb"
Prod280,Cus020,Mark011,2020-02-13,1,37,INR,0.08,2.96,34.04,2020-02-13,2020-02-01,2020,February,"20-Feb"
Prod295,Cus020,Mark011,2020-02-14,1,37,INR,-0.08,-2.96,39.96,2020-02-14,2020-02-01,2020,February,"20-Feb"
Prod280,Cus020,Mark011,2020-02-21,1,37,INR,-0.1,-3.7,40.7,2020-02-21,2020-02-01,2020,February,"20-Feb"
Prod295,Cus020,Mark011,2020-02-21,1,37,INR,0.33,12.21,24.79,2020-02-21,2020-02-01,2020,February,"20-Feb"
Prod280,Cus020,Mark011,2020-02-25,1,37,INR,-0.19,-7.03,44.03,2020-02-25,2020-02-01,2020,February,"20-Feb"
Prod295,Cus020,Mark011,2020-03-02,1,37,INR,0.4,14.8,22.2,2020-03-02,2020-03-01,2020,March,"20-Mar"
Prod280,Cus020,Mark011,2020-03-09,1,37,INR,-0.25,-9.25,46.25,2020-03-09,2020-03-01,2020,March,"20-Mar"
Prod280,Cus020,Mark011,2020-03-12,1,37,INR,-0.32,-11.84,48.84,2020-03-12,2020-03-01,2020,March,"20-Mar"
Prod295,Cus020,Mark011,2020-03-12,1,37,INR,0.14,5.18,31.82,2020-03-12,2020-03-01,2020,March,"20-Mar"
Prod280,Cus020,Mark011,2020-03-13,1,37,INR,0.04,1.48,35.52,2020-03-13,2020-03-01,2020,March,"20-Mar"
Prod295,Cus020,Mark011,2020-03-13,1,37,INR,-0.25,-9.25,46.25,2020-03-13,2020-03-01,2020,March,"20-Mar"
Prod280,Cus020,Mark011,2020-03-16,1,37,INR,0.37,13.69,23.31,2020-03-16,2020-03-01,2020,March,"20-Mar"
Prod295,Cus020,Mark011,2020-03-20,1,37,INR,-0.25,-9.25,46.25,2020-03-20,2020-03-01,2020,March,"20-Mar"
Prod280,Cus020,Mark011,2020-03-23,1,37,INR,-0.28,-10.36,47.36,2020-03-23,2020-03-01,2020,March,"20-Mar"
Prod295,Cus020,Mark011,2020-03-23,1,37,INR,0.18,6.66,30.34,2020-03-23,2020-03-01,2020,March,"20-Mar"
Prod280,Cus020,Mark011,2020-03-24,1,37,INR,-0.31,-11.47,48.47,2020-03-24,2020-03-01,2020,March,"20-Mar"
Prod295,Cus020,Mark011,2020-03-31,1,37,INR,0.29,10.73,26.27,2020-03-31,2020-03-01,2020,March,"20-Mar"
Prod280,Cus020,Mark011,2020-04-09,1,37,INR,0.08,2.96,34.04,2020-04-09,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-04-14,1,37,INR,0.11,4.07,32.93,2020-04-14,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-04-21,1,37,INR,0.4,14.8,22.2,2020-04-21,2020-04-01,2020,April,"20-Apr"
Prod295,Cus020,Mark011,2020-04-21,1,37,INR,0.07,2.59,34.41,2020-04-21,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-04-24,1,37,INR,0.15,5.55,31.45,2020-04-24,2020-04-01,2020,April,"20-Apr"
Prod295,Cus020,Mark011,2020-04-24,1,37,INR,-0.21,-7.77,44.77,2020-04-24,2020-04-01,2020,April,"20-Apr"
Prod295,Cus020,Mark011,2020-05-06,1,37,INR,-0.05,-1.85,38.85,2020-05-06,2020-05-01,2020,May,"20-May"
Prod280,Cus020,Mark011,2020-05-08,1,37,INR,-0.04,-1.48,38.48,2020-05-08,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-05-08,1,37,INR,-0.06,-2.22,39.22,2020-05-08,2020-05-01,2020,May,"20-May"
Prod280,Cus020,Mark011,2020-05-11,1,37,INR,0.03,1.11,35.89,2020-05-11,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-05-11,1,37,INR,-0.25,-9.25,46.25,2020-05-11,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-05-12,1,37,INR,-0.22,-8.14,45.14,2020-05-12,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-05-20,1,37,INR,-0.03,-1.11,38.11,2020-05-20,2020-05-01,2020,May,"20-May"
Prod280,Cus020,Mark011,2020-05-22,1,37,INR,-0.03,-1.11,38.11,2020-05-22,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-05-22,1,37,INR,-0.23,-8.51,45.51,2020-05-22,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-06-08,1,37,INR,-0.05,-1.85,38.85,2020-06-08,2020-06-01,2020,June,"20-Jun"
Prod295,Cus020,Mark011,2020-06-16,1,37,INR,-0.2,-7.4,44.4,2020-06-16,2020-06-01,2020,June,"20-Jun"
Prod280,Cus020,Mark011,2020-06-18,1,37,INR,-0.34,-12.58,49.58,2020-06-18,2020-06-01,2020,June,"20-Jun"
Prod295,Cus020,Mark011,2020-06-18,1,37,INR,-0.17,-6.29,43.29,2020-06-18,2020-06-01,2020,June,"20-Jun"
Prod280,Cus020,Mark011,2020-06-22,1,37,INR,0.08,2.96,34.04,2020-06-22,2020-06-01,2020,June,"20-Jun"
Prod270,Cus020,Mark011,2020-01-17,1,213,INR,-0.34,-72.42,285.42,2020-01-17,2020-01-01,2020,January,"20-Jan"
Prod295,Cus020,Mark011,2020-01-29,1,213,INR,0.19,40.47,172.53,2020-01-29,2020-01-01,2020,January,"20-Jan"
Prod295,Cus020,Mark011,2020-01-31,1,213,INR,0.19,40.47,172.53,2020-01-31,2020-01-01,2020,January,"20-Jan"
Prod263,Cus020,Mark011,2020-04-28,1,213,INR,0.4,85.2,127.8,2020-04-28,2020-04-01,2020,April,"20-Apr"
Prod263,Cus020,Mark011,2020-05-25,1,213,INR,0,0,213,2020-05-25,2020-05-01,2020,May,"20-May"
Prod295,Cus020,Mark011,2020-05-26,1,213,INR,-0.15,-31.95,244.95,2020-05-26,2020-05-01,2020,May,"20-May"
Prod286,Cus020,Mark011,2020-06-19,1,213,INR,0.12,25.56,187.44,2020-06-19,2020-06-01,2020,June,"20-Jun"
Prod281,Cus020,Mark011,2020-01-27,1,162,INR,0.3,48.6,113.4,2020-01-27,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-03-02,1,162,INR,0.31,50.22,111.78,2020-03-02,2020-03-01,2020,March,"20-Mar"
Prod281,Cus020,Mark011,2020-03-03,1,162,INR,0.3,48.6,113.4,2020-03-03,2020-03-01,2020,March,"20-Mar"
Prod281,Cus020,Mark011,2020-03-10,1,162,INR,0.02,3.24,158.76,2020-03-10,2020-03-01,2020,March,"20-Mar"
Prod054,Cus020,Mark011,2020-04-30,1,162,INR,0.12,19.44,142.56,2020-04-30,2020-04-01,2020,April,"20-Apr"
Prod294,Cus020,Mark011,2020-05-11,1,162,INR,-0.33,-53.46,215.46,2020-05-11,2020-05-01,2020,May,"20-May"
Prod281,Cus020,Mark011,2020-05-28,1,162,INR,0.07,11.34,150.66,2020-05-28,2020-05-01,2020,May,"20-May"
Prod281,Cus020,Mark011,2020-06-11,1,162,INR,0.32,51.84,110.16,2020-06-11,2020-06-01,2020,June,"20-Jun"
Prod294,Cus020,Mark011,2020-06-11,1,162,INR,-0.18,-29.16,191.16,2020-06-11,2020-06-01,2020,June,"20-Jun"
Prod281,Cus020,Mark011,2020-06-23,1,162,INR,-0.08,-12.96,174.96,2020-06-23,2020-06-01,2020,June,"20-Jun"
Prod294,Cus020,Mark011,2020-01-20,1,157,INR,0.38,59.66,97.34,2020-01-20,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-01-27,1,157,INR,-0.24,-37.68,194.68,2020-01-27,2020-01-01,2020,January,"20-Jan"
Prod227,Cus020,Mark011,2020-02-28,1,157,INR,0.11,17.27,139.73,2020-02-28,2020-02-01,2020,February,"20-Feb"
Prod280,Cus020,Mark011,2020-03-02,1,157,INR,-0.28,-43.96,200.96,2020-03-02,2020-03-01,2020,March,"20-Mar"
Prod280,Cus020,Mark011,2020-03-17,1,157,INR,-0.01,-1.57,158.57,2020-03-17,2020-03-01,2020,March,"20-Mar"
Prod054,Cus020,Mark011,2020-04-01,1,157,INR,0.05,7.85,149.15,2020-04-01,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-04-02,1,157,INR,0.18,28.26,128.74,2020-04-02,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-04-06,1,157,INR,-0.28,-43.96,200.96,2020-04-06,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-05-26,1,157,INR,0.29,45.53,111.47,2020-05-26,2020-05-01,2020,May,"20-May"
Prod280,Cus020,Mark011,2020-04-07,1,194,INR,0.14,27.16,166.84,2020-04-07,2020-04-01,2020,April,"20-Apr"
Prod280,Cus020,Mark011,2020-05-25,1,194,INR,-0.12,-23.28,217.28,2020-05-25,2020-05-01,2020,May,"20-May"
Prod280,Cus020,Mark011,2020-01-03,1,74,INR,-0.15,-11.1,85.1,2020-01-03,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-08,1,74,INR,0.23,17.02,56.98,2020-01-08,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-01-17,1,74,INR,0.39,28.86,45.14,2020-01-17,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-01-20,1,74,INR,0.15,11.1,62.9,2020-01-20,2020-01-01,2020,January,"20-Jan"
Prod295,Cus020,Mark011,2020-01-22,1,74,INR,0.33,24.42,49.58,2020-01-22,2020-01-01,2020,January,"20-Jan"
Prod263,Cus020,Mark011,2020-01-30,1,74,INR,0.29,21.46,52.54,2020-01-30,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-02-03,1,74,INR,0.22,16.28,57.72,2020-02-03,2020-02-01,2020,February,"20-Feb"
Prod280,Cus020,Mark011,2020-02-05,1,74,INR,0.19,14.06,59.94,2020-02-05,2020-02-01,2020,February,"20-Feb"
Prod295,Cus020,Mark011,2020-02-05,1,74,INR,0.33,24.42,49.58,2020-02-05,2020-02-01,2020,February,"20-Feb"
Prod295,Cus020,Mark011,2020-02-25,1,74,INR,-0.23,-17.02,91.02,2020-02-25,2020-02-01,2020,February,"20-Feb"
Prod280,Cus020,Mark011,2020-03-04,1,74,INR,-0.35,-25.9,99.9,2020-03-04,2020-03-01,2020,March,"20-Mar"
Prod280,Cus020,Mark011,2020-03-11,1,74,INR,0.22,16.28,57.72,2020-03-11,2020-03-01,2020,March,"20-Mar"
Prod117,Cus020,Mark011,2020-03-19,1,74,INR,0.32,23.68,50.32,2020-03-19,2020-03-01,2020,March,"20-Mar"
Prod117,Cus020,Mark011,2020-03-27,1,74,INR,-0.13,-9.62,83.62,2020-03-27,2020-03-01,2020,March,"20-Mar"
Prod295,Cus020,Mark011,2020-04-23,1,74,INR,-0.06,-4.44,78.44,2020-04-23,2020-04-01,2020,April,"20-Apr"
Prod117,Cus020,Mark011,2020-05-04,1,74,INR,-0.19,-14.06,88.06,2020-05-04,2020-05-01,2020,May,"20-May"
Prod280,Cus020,Mark011,2020-05-06,1,74,INR,0.25,18.5,55.5,2020-05-06,2020-05-01,2020,May,"20-May"
Prod280,Cus020,Mark011,2020-05-27,1,74,INR,-0.24,-17.76,91.76,2020-05-27,2020-05-01,2020,May,"20-May"
Prod280,Cus020,Mark011,2020-06-01,1,74,INR,0.24,17.76,56.24,2020-06-01,2020-06-01,2020,June,"20-Jun"
Prod117,Cus020,Mark011,2020-06-15,1,74,INR,0.02,1.48,72.52,2020-06-15,2020-06-01,2020,June,"20-Jun"
Prod280,Cus020,Mark011,2020-06-23,1,74,INR,-0.3,-22.2,96.2,2020-06-23,2020-06-01,2020,June,"20-Jun"
Prod056,Cus020,Mark011,2020-01-02,1,93,INR,-0.19,-17.67,110.67,2020-01-02,2020-01-01,2020,January,"20-Jan"
Prod056,Cus020,Mark011,2020-01-17,1,93,INR,-0.23,-21.39,114.39,2020-01-17,2020-01-01,2020,January,"20-Jan"
Prod056,Cus020,Mark011,2020-01-20,1,93,INR,0.25,23.25,69.75,2020-01-20,2020-01-01,2020,January,"20-Jan"
Prod300,Cus020,Mark011,2020-01-22,1,93,INR,-0.09,-8.37,101.37,2020-01-22,2020-01-01,2020,January,"20-Jan"
Prod300,Cus020,Mark011,2020-01-27,1,93,INR,-0.09,-8.37,101.37,2020-01-27,2020-01-01,2020,January,"20-Jan"
Prod300,Cus020,Mark011,2020-02-06,1,93,INR,-0.21,-19.53,112.53,2020-02-06,2020-02-01,2020,February,"20-Feb"
Prod300,Cus020,Mark011,2020-03-04,1,93,INR,-0.18,-16.74,109.74,2020-03-04,2020-03-01,2020,March,"20-Mar"
Prod300,Cus020,Mark011,2020-03-18,1,93,INR,-0.16,-14.88,107.88,2020-03-18,2020-03-01,2020,March,"20-Mar"
Prod300,Cus020,Mark011,2020-03-19,1,93,INR,-0.19,-17.67,110.67,2020-03-19,2020-03-01,2020,March,"20-Mar"
Prod300,Cus020,Mark011,2020-03-20,1,93,INR,-0.19,-17.67,110.67,2020-03-20,2020-03-01,2020,March,"20-Mar"
Prod300,Cus020,Mark011,2020-03-27,1,93,INR,0.2,18.6,74.4,2020-03-27,2020-03-01,2020,March,"20-Mar"
Prod300,Cus020,Mark011,2020-04-03,1,93,INR,-0.19,-17.67,110.67,2020-04-03,2020-04-01,2020,April,"20-Apr"
Prod300,Cus020,Mark011,2020-04-06,1,93,INR,0.12,11.16,81.84,2020-04-06,2020-04-01,2020,April,"20-Apr"
Prod300,Cus020,Mark011,2020-04-08,1,93,INR,-0.2,-18.6,111.6,2020-04-08,2020-04-01,2020,April,"20-Apr"
Prod300,Cus020,Mark011,2020-04-22,1,93,INR,-0.01,-0.93,93.93,2020-04-22,2020-04-01,2020,April,"20-Apr"
Prod300,Cus020,Mark011,2020-05-11,1,93,INR,0.08,7.44,85.56,2020-05-11,2020-05-01,2020,May,"20-May"
Prod300,Cus020,Mark011,2020-05-13,1,93,INR,-0.17,-15.81,108.81,2020-05-13,2020-05-01,2020,May,"20-May"
Prod300,Cus020,Mark011,2020-05-22,1,93,INR,-0.06,-5.58,98.58,2020-05-22,2020-05-01,2020,May,"20-May"
Prod055,Cus020,Mark011,2020-05-29,1,93,INR,0.19,17.67,75.33,2020-05-29,2020-05-01,2020,May,"20-May"
Prod300,Cus020,Mark011,2020-06-18,1,93,INR,0.07,6.51,86.49,2020-06-18,2020-06-01,2020,June,"20-Jun"
Prod300,Cus020,Mark011,2020-06-22,1,93,INR,-0.03,-2.79,95.79,2020-06-22,2020-06-01,2020,June,"20-Jun"
Prod300,Cus020,Mark011,2020-06-23,1,93,INR,-0.12,-11.16,104.16,2020-06-23,2020-06-01,2020,June,"20-Jun"
Prod263,Cus020,Mark011,2020-01-02,1,134,INR,-0.02,-2.68,136.68,2020-01-02,2020-01-01,2020,January,"20-Jan"
Prod263,Cus020,Mark011,2020-01-20,1,134,INR,0.09,12.06,121.94,2020-01-20,2020-01-01,2020,January,"20-Jan"
Prod058,Cus020,Mark011,2020-01-02,1,190,INR,-0.27,-51.3,241.3,2020-01-02,2020-01-01,2020,January,"20-Jan"
Prod286,Cus020,Mark011,2020-01-02,1,259,INR,-0.1,-25.9,284.9,2020-01-02,2020-01-01,2020,January,"20-Jan"
Prod054,Cus020,Mark011,2020-01-03,1,282,INR,0.08,22.56,259.44,2020-01-03,2020-01-01,2020,January,"20-Jan"
Prod300,Cus020,Mark011,2020-01-03,1,42,INR,0.03,1.26,40.74,2020-01-03,2020-01-01,2020,January,"20-Jan"
Prod056,Cus020,Mark011,2020-01-07,1,375,INR,0.19,71.25,303.75,2020-01-07,2020-01-01,2020,January,"20-Jan"
Prod065,Cus020,Mark011,2020-01-07,1,190,INR,0.27,51.3,138.7,2020-01-07,2020-01-01,2020,January,"20-Jan"
Prod300,Cus020,Mark011,2020-01-07,1,42,INR,-0.17,-7.14,49.14,2020-01-07,2020-01-01,2020,January,"20-Jan"
Prod056,Cus020,Mark011,2020-01-08,1,278,INR,-0.12,-33.36,311.36,2020-01-08,2020-01-01,2020,January,"20-Jan"
Prod058,Cus020,Mark011,2020-01-08,1,380,INR,0.24,91.2,288.8,2020-01-08,2020-01-01,2020,January,"20-Jan"
Prod065,Cus020,Mark011,2020-01-09,1,190,INR,0.25,47.5,142.5,2020-01-09,2020-01-01,2020,January,"20-Jan"
Prod286,Cus020,Mark011,2020-01-13,1,144,INR,0.32,46.08,97.92,2020-01-13,2020-01-01,2020,January,"20-Jan"
Prod058,Cus020,Mark011,2020-01-14,1,343,INR,-0.07,-24.01,367.01,2020-01-14,2020-01-01,2020,January,"20-Jan"
Prod065,Cus020,Mark011,2020-01-15,1,417,INR,-0.3,-125.1,542.1,2020-01-15,2020-01-01,2020,January,"20-Jan"
Prod264,Cus020,Mark011,2020-01-15,1,176,INR,-0.06,-10.56,186.56,2020-01-15,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-15,1,42,INR,-0.35,-14.7,56.7,2020-01-15,2020-01-01,2020,January,"20-Jan"
Prod264,Cus020,Mark011,2020-01-16,1,88,INR,-0.02,-1.76,89.76,2020-01-16,2020-01-01,2020,January,"20-Jan"
Prod286,Cus020,Mark011,2020-01-16,1,278,INR,0.11,30.58,247.42,2020-01-16,2020-01-01,2020,January,"20-Jan"
Prod058,Cus020,Mark011,2020-01-17,1,685,INR,0.24,164.4,520.6,2020-01-17,2020-01-01,2020,January,"20-Jan"
Prod065,Cus020,Mark011,2020-01-17,1,190,INR,-0.19,-36.1,226.1,2020-01-17,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-17,1,153,INR,0.4,61.2,91.8,2020-01-17,2020-01-01,2020,January,"20-Jan"
Prod058,Cus020,Mark011,2020-01-20,1,343,INR,0.34,116.62,226.38,2020-01-20,2020-01-01,2020,January,"20-Jan"
Prod264,Cus020,Mark011,2020-01-20,1,88,INR,0.25,22,66,2020-01-20,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-20,1,199,INR,0.11,21.89,177.11,2020-01-20,2020-01-01,2020,January,"20-Jan"
Prod300,Cus020,Mark011,2020-01-20,1,42,INR,-0.26,-10.92,52.92,2020-01-20,2020-01-01,2020,January,"20-Jan"
Prod054,Cus020,Mark011,2020-01-21,1,255,INR,0.39,99.45,155.55,2020-01-21,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-21,1,42,INR,-0.26,-10.92,52.92,2020-01-21,2020-01-01,2020,January,"20-Jan"
Prod300,Cus020,Mark011,2020-01-21,1,46,INR,0.16,7.36,38.64,2020-01-21,2020-01-01,2020,January,"20-Jan"
Prod264,Cus020,Mark011,2020-01-22,1,264,INR,0.25,66,198,2020-01-22,2020-01-01,2020,January,"20-Jan"
Prod270,Cus020,Mark011,2020-01-22,1,231,INR,0.17,39.27,191.73,2020-01-22,2020-01-01,2020,January,"20-Jan"
Prod300,Cus020,Mark011,2020-01-23,1,46,INR,-0.15,-6.9,52.9,2020-01-23,2020-01-01,2020,January,"20-Jan"
Prod263,Cus020,Mark011,2020-01-24,1,287,INR,-0.12,-34.44,321.44,2020-01-24,2020-01-01,2020,January,"20-Jan"
Prod264,Cus020,Mark011,2020-01-24,1,352,INR,0.32,112.64,239.36,2020-01-24,2020-01-01,2020,January,"20-Jan"
Prod270,Cus020,Mark011,2020-01-24,1,347,INR,0.14,48.58,298.42,2020-01-24,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-24,1,245,INR,0.16,39.2,205.8,2020-01-24,2020-01-01,2020,January,"20-Jan"
Prod227,Cus020,Mark011,2020-01-24,1,315,INR,-0.03,-9.45,324.45,2020-01-24,2020-01-01,2020,January,"20-Jan"
Prod058,Cus020,Mark011,2020-01-27,1,611,INR,0.25,152.75,458.25,2020-01-27,2020-01-01,2020,January,"20-Jan"
Prod264,Cus020,Mark011,2020-01-27,1,88,INR,0.19,16.72,71.28,2020-01-27,2020-01-01,2020,January,"20-Jan"
Prod056,Cus020,Mark011,2020-01-28,1,301,INR,0.4,120.4,180.6,2020-01-28,2020-01-01,2020,January,"20-Jan"
Prod264,Cus020,Mark011,2020-01-28,1,88,INR,0.14,12.32,75.68,2020-01-28,2020-01-01,2020,January,"20-Jan"
Prod270,Cus020,Mark011,2020-01-28,1,347,INR,-0.32,-111.04,458.04,2020-01-28,2020-01-01,2020,January,"20-Jan"
Prod280,Cus020,Mark011,2020-01-28,1,231,INR,0.33,76.23,154.77,2020-01-28,2020-01-01,2020,January,"20-Jan"
Prod281,Cus020,Mark011,2020-01-28,1,287,INR,0.38,109.06,177.94,2020-01-28,2020-01-01,2020,January,"20-Jan"
Prod295,Cus020,Mark011,2020-01-28,1,176,INR,0.31,54.56,121.44,2020-01-28,2020-01-01,2020,January,"20-Jan"
Prod056,Cus020,Mark011,2020-01-29,1,301,INR,-0.16,-48.16,349.16,2020-01-29,2020-01-01,2020,January,"20-Jan"
